test_index,image_id,source_path,source_record_index,true_class,predicted_class,confidence,top1_correct,top5_correct,saved_image,error_type
1574,cifar10_test_01574,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1574,airplane,horse,0.6287790536880493,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01574_true-airplane_pred-horse.png,false_negative_for_airplane;false_positive_for_horse
1576,cifar10_test_01576,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1576,horse,deer,0.9083647131919861,False,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01576_true-horse_pred-deer.png,false_negative_for_horse;false_positive_for_deer
1577,cifar10_test_01577,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1577,dog,frog,0.9712175726890564,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01577_true-dog_pred-frog.png,false_negative_for_dog;false_positive_for_frog
1580,cifar10_test_01580,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1580,frog,automobile,0.7487538456916809,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01580_true-frog_pred-automobile.png,false_negative_for_frog;false_positive_for_automobile
1581,cifar10_test_01581,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1581,bird,ship,0.9548957347869873,False,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01581_true-bird_pred-ship.png,false_negative_for_bird;false_positive_for_ship
1583,cifar10_test_01583,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1583,automobile,truck,0.5746936202049255,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01583_true-automobile_pred-truck.png,false_negative_for_automobile;false_positive_for_truck
1600,cifar10_test_01600,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1600,ship,horse,0.6048020720481873,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01600_true-ship_pred-horse.png,false_negative_for_ship;false_positive_for_horse
1603,cifar10_test_01603,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1603,cat,truck,0.9592195153236389,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01603_true-cat_pred-truck.png,false_negative_for_cat;false_positive_for_truck
1605,cifar10_test_01605,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1605,cat,bird,0.9932244420051575,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01605_true-cat_pred-bird.png,false_negative_for_cat;false_positive_for_bird
1610,cifar10_test_01610,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1610,bird,airplane,0.5421396493911743,False,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01610_true-bird_pred-airplane.png,false_negative_for_bird;false_positive_for_airplane
1618,cifar10_test_01618,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1618,horse,cat,0.9855806231498718,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01618_true-horse_pred-cat.png,false_negative_for_horse;false_positive_for_cat
1619,cifar10_test_01619,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1619,deer,frog,0.44687873125076294,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01619_true-deer_pred-frog.png,false_negative_for_deer;false_positive_for_frog
1620,cifar10_test_01620,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1620,dog,cat,0.6833743453025818,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01620_true-dog_pred-cat.png,false_negative_for_dog;false_positive_for_cat
1626,cifar10_test_01626,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1626,truck,ship,0.9658130407333374,False,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01626_true-truck_pred-ship.png,false_negative_for_truck;false_positive_for_ship
1628,cifar10_test_01628,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1628,deer,bird,0.9258279800415039,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01628_true-deer_pred-bird.png,false_negative_for_deer;false_positive_for_bird
1636,cifar10_test_01636,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1636,dog,cat,0.8299746513366699,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01636_true-dog_pred-cat.png,false_negative_for_dog;false_positive_for_cat
1637,cifar10_test_01637,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1637,dog,frog,0.998816967010498,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01637_true-dog_pred-frog.png,false_negative_for_dog;false_positive_for_frog
1638,cifar10_test_01638,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1638,deer,frog,0.9999897480010986,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01638_true-deer_pred-frog.png,false_negative_for_deer;false_positive_for_frog
1651,cifar10_test_01651,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1651,airplane,bird,0.8913384675979614,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01651_true-airplane_pred-bird.png,false_negative_for_airplane;false_positive_for_bird
1653,cifar10_test_01653,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1653,truck,ship,0.9982155561447144,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01653_true-truck_pred-ship.png,false_negative_for_truck;false_positive_for_ship
1670,cifar10_test_01670,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1670,frog,deer,0.9007793068885803,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01670_true-frog_pred-deer.png,false_negative_for_frog;false_positive_for_deer
1684,cifar10_test_01684,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1684,automobile,ship,0.662020742893219,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01684_true-automobile_pred-ship.png,false_negative_for_automobile;false_positive_for_ship
1685,cifar10_test_01685,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1685,ship,truck,0.9808170795440674,False,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01685_true-ship_pred-truck.png,false_negative_for_ship;false_positive_for_truck
1693,cifar10_test_01693,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1693,deer,airplane,0.9416323304176331,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01693_true-deer_pred-airplane.png,false_negative_for_deer;false_positive_for_airplane
1698,cifar10_test_01698,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1698,dog,deer,0.9971822500228882,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01698_true-dog_pred-deer.png,false_negative_for_dog;false_positive_for_deer
1701,cifar10_test_01701,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1701,dog,bird,0.9705393314361572,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01701_true-dog_pred-bird.png,false_negative_for_dog;false_positive_for_bird
1704,cifar10_test_01704,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1704,cat,frog,0.7874487638473511,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01704_true-cat_pred-frog.png,false_negative_for_cat;false_positive_for_frog
1708,cifar10_test_01708,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1708,horse,cat,0.9505031108856201,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01708_true-horse_pred-cat.png,false_negative_for_horse;false_positive_for_cat
1713,cifar10_test_01713,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1713,ship,automobile,0.9948574304580688,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01713_true-ship_pred-automobile.png,false_negative_for_ship;false_positive_for_automobile
1715,cifar10_test_01715,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1715,cat,horse,0.9983444213867188,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01715_true-cat_pred-horse.png,false_negative_for_cat;false_positive_for_horse
1718,cifar10_test_01718,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1718,airplane,automobile,0.8736851215362549,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01718_true-airplane_pred-automobile.png,false_negative_for_airplane;false_positive_for_automobile
1721,cifar10_test_01721,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1721,ship,truck,0.999054491519928,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01721_true-ship_pred-truck.png,false_negative_for_ship;false_positive_for_truck
1723,cifar10_test_01723,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1723,bird,horse,0.7471081614494324,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01723_true-bird_pred-horse.png,false_negative_for_bird;false_positive_for_horse
1731,cifar10_test_01731,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1731,dog,frog,0.9958250522613525,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01731_true-dog_pred-frog.png,false_negative_for_dog;false_positive_for_frog
1732,cifar10_test_01732,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1732,truck,automobile,0.9710330367088318,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01732_true-truck_pred-automobile.png,false_negative_for_truck;false_positive_for_automobile
1737,cifar10_test_01737,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1737,frog,horse,0.9939178228378296,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01737_true-frog_pred-horse.png,false_negative_for_frog;false_positive_for_horse
1739,cifar10_test_01739,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1739,airplane,truck,0.9993472695350647,False,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01739_true-airplane_pred-truck.png,false_negative_for_airplane;false_positive_for_truck
1741,cifar10_test_01741,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1741,deer,bird,0.9275091290473938,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01741_true-deer_pred-bird.png,false_negative_for_deer;false_positive_for_bird
1746,cifar10_test_01746,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1746,bird,deer,0.6270612478256226,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01746_true-bird_pred-deer.png,false_negative_for_bird;false_positive_for_deer
1754,cifar10_test_01754,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1754,horse,truck,0.9278213381767273,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01754_true-horse_pred-truck.png,false_negative_for_horse;false_positive_for_truck
1756,cifar10_test_01756,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1756,bird,frog,0.3704022169113159,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01756_true-bird_pred-frog.png,false_negative_for_bird;false_positive_for_frog
1765,cifar10_test_01765,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1765,deer,frog,0.9944635033607483,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01765_true-deer_pred-frog.png,false_negative_for_deer;false_positive_for_frog
1767,cifar10_test_01767,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1767,bird,frog,0.9793028235435486,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01767_true-bird_pred-frog.png,false_negative_for_bird;false_positive_for_frog
1779,cifar10_test_01779,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1779,cat,dog,0.7624366879463196,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01779_true-cat_pred-dog.png,false_negative_for_cat;false_positive_for_dog
1787,cifar10_test_01787,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1787,cat,dog,0.464023619890213,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01787_true-cat_pred-dog.png,false_negative_for_cat;false_positive_for_dog
1790,cifar10_test_01790,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1790,horse,dog,0.8841342329978943,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01790_true-horse_pred-dog.png,false_negative_for_horse;false_positive_for_dog
1794,cifar10_test_01794,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1794,cat,dog,0.9395921230316162,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01794_true-cat_pred-dog.png,false_negative_for_cat;false_positive_for_dog
1804,cifar10_test_01804,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1804,dog,automobile,0.9967527985572815,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01804_true-dog_pred-automobile.png,false_negative_for_dog;false_positive_for_automobile
1807,cifar10_test_01807,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1807,dog,horse,0.9691272974014282,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01807_true-dog_pred-horse.png,false_negative_for_dog;false_positive_for_horse
1813,cifar10_test_01813,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1813,cat,bird,0.572192907333374,False,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01813_true-cat_pred-bird.png,false_negative_for_cat;false_positive_for_bird
1820,cifar10_test_01820,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1820,ship,dog,0.7517569065093994,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01820_true-ship_pred-dog.png,false_negative_for_ship;false_positive_for_dog
1822,cifar10_test_01822,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1822,horse,dog,0.9969426989555359,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01822_true-horse_pred-dog.png,false_negative_for_horse;false_positive_for_dog
1823,cifar10_test_01823,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1823,airplane,frog,0.45753616094589233,False,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01823_true-airplane_pred-frog.png,false_negative_for_airplane;false_positive_for_frog
1830,cifar10_test_01830,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1830,cat,bird,0.799196183681488,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01830_true-cat_pred-bird.png,false_negative_for_cat;false_positive_for_bird
1835,cifar10_test_01835,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1835,airplane,cat,0.9736059308052063,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01835_true-airplane_pred-cat.png,false_negative_for_airplane;false_positive_for_cat
1838,cifar10_test_01838,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1838,frog,cat,0.910735011100769,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01838_true-frog_pred-cat.png,false_negative_for_frog;false_positive_for_cat
1840,cifar10_test_01840,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1840,ship,horse,0.5220366716384888,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01840_true-ship_pred-horse.png,false_negative_for_ship;false_positive_for_horse
1852,cifar10_test_01852,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1852,bird,truck,0.9971069693565369,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01852_true-bird_pred-truck.png,false_negative_for_bird;false_positive_for_truck
1858,cifar10_test_01858,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1858,deer,bird,0.7301986813545227,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01858_true-deer_pred-bird.png,false_negative_for_deer;false_positive_for_bird
1861,cifar10_test_01861,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1861,cat,dog,0.9985085129737854,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01861_true-cat_pred-dog.png,false_negative_for_cat;false_positive_for_dog
1867,cifar10_test_01867,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1867,frog,cat,0.8103349208831787,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01867_true-frog_pred-cat.png,false_negative_for_frog;false_positive_for_cat
1868,cifar10_test_01868,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1868,bird,automobile,0.9844043850898743,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01868_true-bird_pred-automobile.png,false_negative_for_bird;false_positive_for_automobile
1884,cifar10_test_01884,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1884,horse,dog,0.6858797073364258,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01884_true-horse_pred-dog.png,false_negative_for_horse;false_positive_for_dog
1886,cifar10_test_01886,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1886,ship,cat,0.9940417408943176,False,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01886_true-ship_pred-cat.png,false_negative_for_ship;false_positive_for_cat
1895,cifar10_test_01895,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1895,ship,bird,0.9194875359535217,False,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01895_true-ship_pred-bird.png,false_negative_for_ship;false_positive_for_bird
1898,cifar10_test_01898,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1898,airplane,truck,0.34715238213539124,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01898_true-airplane_pred-truck.png,false_negative_for_airplane;false_positive_for_truck
1905,cifar10_test_01905,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1905,cat,ship,0.627785861492157,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01905_true-cat_pred-ship.png,false_negative_for_cat;false_positive_for_ship
1933,cifar10_test_01933,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1933,cat,dog,0.9788472056388855,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01933_true-cat_pred-dog.png,false_negative_for_cat;false_positive_for_dog
1935,cifar10_test_01935,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1935,frog,cat,0.5428858995437622,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01935_true-frog_pred-cat.png,false_negative_for_frog;false_positive_for_cat
1936,cifar10_test_01936,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1936,cat,horse,0.982807993888855,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01936_true-cat_pred-horse.png,false_negative_for_cat;false_positive_for_horse
1937,cifar10_test_01937,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1937,automobile,truck,0.9639437794685364,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01937_true-automobile_pred-truck.png,false_negative_for_automobile;false_positive_for_truck
1938,cifar10_test_01938,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1938,ship,airplane,0.9980467557907104,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01938_true-ship_pred-airplane.png,false_negative_for_ship;false_positive_for_airplane
1939,cifar10_test_01939,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1939,frog,cat,0.9520574808120728,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01939_true-frog_pred-cat.png,false_negative_for_frog;false_positive_for_cat
1940,cifar10_test_01940,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1940,dog,cat,0.5197458863258362,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01940_true-dog_pred-cat.png,false_negative_for_dog;false_positive_for_cat
1941,cifar10_test_01941,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1941,horse,airplane,0.9227487444877625,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01941_true-horse_pred-airplane.png,false_negative_for_horse;false_positive_for_airplane
1942,cifar10_test_01942,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1942,bird,deer,0.9996581077575684,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01942_true-bird_pred-deer.png,false_negative_for_bird;false_positive_for_deer
1944,cifar10_test_01944,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1944,deer,horse,0.7999876141548157,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01944_true-deer_pred-horse.png,false_negative_for_deer;false_positive_for_horse
1945,cifar10_test_01945,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1945,deer,horse,0.774709165096283,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01945_true-deer_pred-horse.png,false_negative_for_deer;false_positive_for_horse
1954,cifar10_test_01954,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1954,bird,airplane,0.9844290018081665,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01954_true-bird_pred-airplane.png,false_negative_for_bird;false_positive_for_airplane
1955,cifar10_test_01955,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1955,bird,horse,0.9992080330848694,False,False,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01955_true-bird_pred-horse.png,false_negative_for_bird;false_positive_for_horse
1957,cifar10_test_01957,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1957,cat,dog,0.9523748159408569,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01957_true-cat_pred-dog.png,false_negative_for_cat;false_positive_for_dog
1969,cifar10_test_01969,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1969,automobile,truck,0.9354668259620667,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01969_true-automobile_pred-truck.png,false_negative_for_automobile;false_positive_for_truck
1977,cifar10_test_01977,/home/tariq/Desktop/Awais-Tariq/base-KD/data/cifar-10-batches-py/test_batch,1977,dog,cat,0.9980486631393433,False,True,/home/tariq/Desktop/Awais-Tariq/base-KD/reports/cifar10_full_audit/vit_scratch/failure_images/01977_true-dog_pred-cat.png,false_negative_for_dog;false_positive_for_cat
